confirmed, block.height, block.time, tx.type, tx.sender, tx.receiver,tx.amount, tx.start_time, tx.originator
1,  15,  983074.00, PREPARE_HTLC,  30080,  30081, 766349,  956249.26,  30080
1,  16, 1083490.00, CLAIM_HTLC  ,  30080,  30081, 766349,  983655.23,  30081
1,  29, 1574057.00, PREPARE_HTLC,  30080,  30081, 740302, 1489619.99,  30080
1,  29, 1574057.00, PREPARE_HTLC,  30085,  30080, 744685, 1511778.96,  30085
1,  29, 1574057.00, PREPARE_HTLC,  30087,  30080, 744167, 1555296.43,  30087
1,  30, 1598591.00, CLAIM_HTLC  ,  30085,  30080, 744685, 1574650.68,  30080
1,  30, 1598591.00, CLAIM_HTLC  ,  30080,  30081, 740302, 1574662.25,  30081
1,  30, 1598591.00, CLAIM_HTLC  ,  30087,  30080, 744167, 1574648.41,  30080
1,  34, 1715395.00, PREPARE_HTLC,   4273,   4274, 360840, 1690700.97,   4273
1,  35, 1773827.00, CLAIM_HTLC  ,   4273,   4274, 360840, 1716017.95,   4274
1,  40, 2163467.00, PREPARE_HTLC,  30086,  30080, 732544, 2141623.42,  30086
1,  41, 2208928.00, CLAIM_HTLC  ,  30086,  30080, 732544, 2164087.84,  30080
1,  55, 2781428.00, PREPARE_HTLC,  30080,  30081, 722070, 2686946.64,  30080
1,  56, 2857930.00, CLAIM_HTLC  ,  30080,  30081, 722070, 2782032.00,  30081
1,  58, 3077692.00, PREPARE_HTLC,  30083,  30081, 374243, 2897496.14,  30083
1,  59, 3232350.00, CLAIM_HTLC  ,  30083,  30081, 374243, 3078270.95,  30081
1,  67, 3767745.00, PREPARE_HTLC,      0,      1, 749325, 3744666.37,      0
1,  68, 3781615.00, CLAIM_HTLC  ,      0,      1, 749325, 3768340.18,      1
1,  69, 3849785.00, PREPARE_HTLC,      0,      2, 721571, 3794124.41,      0
1,  70, 3855459.00, CLAIM_HTLC  ,      0,      2, 721571, 3850361.02,      2
1,  74, 3957165.00, PREPARE_HTLC,  30080,  30081, 723454, 3934068.98,  30080
1,  75, 3962215.00, CLAIM_HTLC  ,  30080,  30081, 723454, 3957755.48,  30081
1,  78, 4284837.00, PREPARE_HTLC,  30084,  30080, 747453, 4216403.32,  30084
1,  79, 4293698.00, CLAIM_HTLC  ,  30084,  30080, 747453, 4285435.79,  30080
1,  86, 4888447.00, PREPARE_HTLC,  30086,  30080, 740791, 4729806.89,  30086
1,  87, 4945840.00, CLAIM_HTLC  ,  30086,  30080, 740791, 4889044.90,  30080
1,  91, 5123410.00, PREPARE_HTLC,  30088,  30080, 764518, 5106599.75,  30088
1,  92, 5375068.00, CLAIM_HTLC  ,  30088,  30080, 764518, 5124041.19,  30080
1,  92, 5375068.00, PREPARE_HTLC,  30085,  30080, 746351, 5190722.72,  30085
1,  93, 5429389.00, CLAIM_HTLC  ,  30085,  30080, 746351, 5375661.37,  30080
1,  93, 5429389.00, PREPARE_HTLC,  30087,  30080, 751407, 5411946.22,  30087
1,  94, 5481810.00, CLAIM_HTLC  ,  30087,  30080, 751407, 5429977.57,  30080
1, 102, 5802348.00, PREPARE_HTLC,  30080,  30081, 778108, 5768617.40,  30080
1, 103, 5807139.00, CLAIM_HTLC  ,  30080,  30081, 778108, 5802971.39,  30081
1, 113, 6100674.00, PREPARE_HTLC,  30086,  30080, 723869, 6093048.08,  30086
1, 114, 6119954.00, CLAIM_HTLC  ,  30086,  30080, 723869, 6101266.90,  30080
1, 115, 6243248.00, PREPARE_HTLC,  30083,  30081, 374621, 6220003.75,  30083
1, 116, 6251328.00, CLAIM_HTLC  ,  30083,  30081, 374621, 6243854.26,  30081
1, 117, 6288826.00, PREPARE_HTLC,      0,      1, 763224, 6264751.17,      0
1, 118, 6334864.00, CLAIM_HTLC  ,      0,      1, 763224, 6289404.80,      1
1, 124, 6739694.00, PREPARE_HTLC,  30089,  30080, 763975, 6458375.60,  30089
1, 125, 6863400.00, CLAIM_HTLC  ,  30089,  30080, 763975, 6740288.51,  30080
1, 129, 6973892.00, PREPARE_HTLC,  30080,  30081, 782676, 6965280.41,  30080
1, 130, 7023973.00, CLAIM_HTLC  ,  30080,  30081, 782676, 6974513.01,  30081
1, 132, 7088828.00, PREPARE_HTLC,  30084,  30080, 799666, 7067313.99,  30084
1, 133, 7134907.00, CLAIM_HTLC  ,  30084,  30080, 799666, 7089400.65,  30080
1, 136, 7373498.00, PREPARE_HTLC,  30087,  30080, 733223, 7361837.13,  30087
1, 137, 7432403.00, CLAIM_HTLC  ,  30087,  30080, 733223, 7374071.64,  30080
1, 138, 7450605.00, PREPARE_HTLC,  30082,  30081, 373882, 7448759.16,  30082
1, 139, 7499152.00, CLAIM_HTLC  ,  30082,  30081, 373882, 7451169.47,  30081
1, 140, 7580221.00, PREPARE_HTLC,  30083,  30081, 367973, 7546378.39,  30083
1, 141, 7700832.00, CLAIM_HTLC  ,  30083,  30081, 367973, 7580819.48,  30081
1, 155, 8313271.00, PREPARE_HTLC,  30080,  30081, 772476, 8300646.22,  30080
1, 156, 8342341.00, CLAIM_HTLC  ,  30080,  30081, 772476, 8313886.05,  30081
1, 158, 8493900.00, PREPARE_HTLC,  30084,  30080, 751992, 8444082.28,  30084
1, 158, 8493900.00, PREPARE_HTLC,  30092,  30080, 800188, 8487396.66,  30092
1, 159, 8515830.00, CLAIM_HTLC  ,  30092,  30080, 800188, 8494502.72,  30080
1, 159, 8515830.00, CLAIM_HTLC  ,  30084,  30080, 751992, 8494513.47,  30080
1, 163, 8783318.00, PREPARE_HTLC,  30085,  30080, 750071, 8665669.34,  30085
1, 164, 8794369.00, CLAIM_HTLC  ,  30085,  30080, 750071, 8783897.41,  30080
1, 175, 9235195.00, PREPARE_HTLC,  30080,  30081, 805994, 9222642.22,  30080
1, 176, 9294694.00, CLAIM_HTLC  ,  30080,  30081, 805994, 9235789.75,  30081
1, 176, 9294694.00, PREPARE_HTLC,  30093,  30080, 728382, 9255074.62,  30093
1, 177, 9345009.00, CLAIM_HTLC  ,  30093,  30080, 728382, 9295320.37,  30080
1, 178, 9476878.00, PREPARE_HTLC,      0,      2, 727319, 9434525.14,      0
1, 178, 9476878.00, PREPARE_HTLC,  30087,  30080, 766402, 9453452.52,  30087
1, 179, 9572020.00, CLAIM_HTLC  ,      0,      2, 727319, 9477458.78,      2
1, 179, 9572020.00, CLAIM_HTLC  ,  30087,  30080, 766402, 9477470.86,  30080
1, 179, 9572020.00, PREPARE_HTLC,      0,      1, 731303, 9507423.18,      0
1, 181, 9591993.00, CLAIM_HTLC  ,      0,      1, 731303, 9572604.48,      1
1, 186, 9954761.00, PREPARE_HTLC,  30080,  30081, 775357, 9934197.17,  30080
1, 187, 9967608.00, CLAIM_HTLC  ,  30080,  30081, 775357, 9955366.33,  30081
1, 195, 10391704.00, PREPARE_HTLC,   4273,   4274, 396812, 10352851.38,   4273
1, 196, 10454377.00, CLAIM_HTLC  ,   4273,   4274, 396812, 10392317.55,   4274
1, 197, 10533138.00, PREPARE_HTLC,  30088,  30080, 725087, 10520904.13,  30088
1, 198, 10586249.00, CLAIM_HTLC  ,  30088,  30080, 725087, 10533720.50,  30080
1, 204, 10949192.00, PREPARE_HTLC,  30086,  30080, 723898, 10943409.67,  30086
1, 205, 11081323.00, CLAIM_HTLC  ,  30086,  30080, 723898, 10949793.99,  30080
1, 205, 11081323.00, PREPARE_HTLC,  30080,  30081, 722390, 11016154.71,  30080
1, 205, 11081323.00, PREPARE_HTLC,  30085,  30080, 722972, 11045678.12,  30085
1, 206, 11110493.00, CLAIM_HTLC  ,  30085,  30080, 722972, 11081879.35,  30080
1, 206, 11110493.00, CLAIM_HTLC  ,  30080,  30081, 722390, 11081904.09,  30081
1, 216, 11833994.00, PREPARE_HTLC,  30082,  30081, 410163, 11828738.69,  30082
1, 217, 11916284.00, CLAIM_HTLC  ,  30082,  30081, 410163, 11834579.19,  30081
1, 219, 12002305.00, PREPARE_HTLC,  30083,  30081, 382359, 11924492.19,  30083
1, 220, 12076777.00, CLAIM_HTLC  ,  30083,  30081, 382359, 12002923.03,  30081
1, 220, 12076777.00, PREPARE_HTLC,  30084,  30080, 721380, 12059145.32,  30084
1, 221, 12156083.00, CLAIM_HTLC  ,  30084,  30080, 721380, 12077356.04,  30080
1, 221, 12156083.00, PREPARE_HTLC,  30080,  30081, 732680, 12111688.45,  30080
1, 222, 12178475.00, CLAIM_HTLC  ,  30080,  30081, 732680, 12156656.56,  30081
1, 224, 12297477.00, PREPARE_HTLC,  30087,  30086, 365985, 12293093.00,  30087
1, 225, 12353327.00, CLAIM_HTLC  ,  30087,  30086, 365985, 12298034.74,  30086
1, 234, 12641606.00, PREPARE_HTLC,      0,      1, 757504, 12622433.85,      0
1, 235, 12701262.00, CLAIM_HTLC  ,      0,      1, 757504, 12642189.28,      1
1, 237, 13133846.00, PREPARE_HTLC,  30080,  30081, 722429, 13030792.61,  30080
1, 238, 13136048.00, CLAIM_HTLC  ,  30080,  30081, 722429, 13134422.84,  30081
1, 244, 13475610.00, PREPARE_HTLC,  30080,  30102, 722842, 13366700.60,  30080
1, 244, 13475610.00, PREPARE_HTLC,  30080,  30096, 732355, 13445464.73,  30080
1, 245, 13485365.00, CLAIM_HTLC  ,  30080,  30102, 722842, 13476194.88,  30102
1, 245, 13485365.00, CLAIM_HTLC  ,  30080,  30096, 732355, 13476210.23,  30096
1, 249, 13611596.00, PREPARE_HTLC,  30080,  30081, 778354, 13602651.39,  30080
1, 250, 13666196.00, CLAIM_HTLC  ,  30080,  30081, 778354, 13612244.75,  30081
1, 251, 13711269.00, PREPARE_HTLC,  30080,  30099, 753169, 13699536.17,  30080
1, 252, 13716788.00, CLAIM_HTLC  ,  30080,  30099, 753169, 13711906.54,  30099
1, 257, 13917844.00, PREPARE_HTLC,   4275,   4274, 367268, 13854847.17,   4275
1, 257, 13917844.00, PREPARE_HTLC,  30094,  30080, 729847, 13866273.65,  30094
1, 257, 13917844.00, PREPARE_HTLC,  30085,  30080, 814887, 13866627.12,  30085
1, 258, 13993543.00, CLAIM_HTLC  ,  30094,  30080, 729847, 13918417.36,  30080
1, 258, 13993543.00, CLAIM_HTLC  ,  30085,  30080, 814887, 13918424.62,  30080
1, 258, 13993543.00, CLAIM_HTLC  ,   4275,   4274, 367268, 13918463.95,   4274
1, 259, 14080176.00, PREPARE_HTLC,  30083,  30081, 374658, 14071155.37,  30083
1, 260, 14171174.00, CLAIM_HTLC  ,  30083,  30081, 374658, 14080760.97,  30081
1, 260, 14171174.00, PREPARE_HTLC,  30082,  30081, 366284, 14095150.71,  30082
1, 261, 14255452.00, CLAIM_HTLC  ,  30082,  30081, 366284, 14171732.30,  30081
1, 263, 14360102.00, PREPARE_HTLC,  30086,  30080, 759573, 14346336.35,  30086
1, 264, 14434315.00, CLAIM_HTLC  ,  30086,  30080, 759573, 14360707.77,  30080
1, 272, 14926698.00, PREPARE_HTLC,      0,      1, 724021, 14848753.28,      0
1, 272, 14926698.00, PREPARE_HTLC,   4273,   4274, 366713, 14877058.59,   4273
1, 273, 15005958.00, CLAIM_HTLC  ,      0,      1, 724021, 14927296.24,      1
1, 273, 15005958.00, CLAIM_HTLC  ,   4273,   4274, 366713, 14927300.30,   4274
1, 274, 15074718.00, PREPARE_HTLC,  30092,  30080, 736253, 15044586.77,  30092
1, 275, 15082137.00, CLAIM_HTLC  ,  30092,  30080, 736253, 15075300.03,  30080
1, 283, 15715329.00, PREPARE_HTLC,  30080,  30081, 758262, 15524577.87,  30080
1, 283, 15715329.00, PREPARE_HTLC,  30085,  30080, 758003, 15532613.81,  30085
1, 283, 15715329.00, PREPARE_HTLC,  30080,  30097, 731907, 15557684.32,  30080
1, 283, 15715329.00, PREPARE_HTLC,  30093,  30080, 745941, 15583467.30,  30093
1, 284, 15882318.00, CLAIM_HTLC  ,  30080,  30081, 758262, 15715905.73,  30081
1, 284, 15882318.00, CLAIM_HTLC  ,  30085,  30080, 758003, 15715914.55,  30080
1, 284, 15882318.00, CLAIM_HTLC  ,  30093,  30080, 745941, 15715926.14,  30080
1, 284, 15882318.00, CLAIM_HTLC  ,  30080,  30097, 731907, 15715964.36,  30097
1, 285, 16049746.00, PREPARE_HTLC,  30083,  30081, 390338, 15826538.53,  30083
1, 285, 16049746.00, PREPARE_HTLC,  30088,  30086, 381484, 15963974.76,  30088
1, 286, 16056291.00, CLAIM_HTLC  ,  30083,  30081, 390338, 16050337.39,  30081
1, 286, 16056291.00, CLAIM_HTLC  ,  30088,  30086, 381484, 16050343.27,  30086
1, 287, 16170762.00, PREPARE_HTLC,  30087,  30080, 730117, 16104376.27,  30087
1, 288, 16175078.00, CLAIM_HTLC  ,  30087,  30080, 730117, 16171318.12,  30080
1, 290, 16456392.00, PREPARE_HTLC,  30083,  30080, 739173, 16328098.11,  30083
1, 291, 16474580.00, CLAIM_HTLC  ,  30083,  30080, 739173, 16456974.91,  30080
1, 291, 16474580.00, PREPARE_HTLC,  30080,  30081, 760497, 16473523.57,  30080
1, 292, 16533392.00, CLAIM_HTLC  ,  30080,  30081, 760497, 16475159.27,  30081
1, 306, 17048861.00, PREPARE_HTLC,  30081,   4274, 366140, 16984930.85,  30081
